whois_regDate,whois_expDate,number_of.,url_length,number_of_digits,number_of_special_charac,number_of-,number_of//,number_of/,number_of@,HTTP_check,number_of_protocols,number_of_subdomains,IP_in_url,number_of_.com,Port_in_URL,number_of_www,short_URL
3373,279,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7834,201,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8127,273,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7488,1644,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10262,328,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
223,142,2,77,28,2,4,1,3,0,1,1,1,0,0,0,0,0
6736,203,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5282,926,3,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9591,292,2,25,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7111,193,2,36,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4898,215,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
4908,2397,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7670,1095,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9835,390,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
1751,75,1,17,1,0,0,1,3,0,0,1,0,0,0,0,0,0
8668,615,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
5024,89,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10154,436,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4892,221,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
8749,1111,2,23,1,0,0,1,3,0,0,1,0,0,0,0,1,0
9248,531,2,23,0,0,0,1,3,0,0,1,1,0,0,0,0,0
8098,3224,2,25,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7063,2798,2,28,0,0,1,1,3,0,0,1,0,0,1,0,1,0
3591,61,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9482,2935,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9257,75,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3959,58,2,26,3,0,0,1,3,0,0,1,0,0,1,0,1,0
6063,146,1,18,0,0,0,1,3,0,0,1,0,0,0,0,0,0
4234,2704,2,32,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10242,137,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
3805,212,1,27,0,0,1,1,3,0,0,1,0,0,1,0,0,0
-1,-1,2,33,3,0,0,1,3,0,0,1,0,0,1,1,1,0
9071,166,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10318,274,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6905,399,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3049,237,1,28,0,0,0,1,3,0,0,1,0,0,1,0,0,0
11051,1733,2,57,0,2,1,1,4,0,0,1,0,0,2,0,0,1
10793,163,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5235,243,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8483,282,2,36,0,0,1,1,3,0,0,1,0,0,1,0,1,1
7232,72,1,17,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9499,844,2,27,0,0,0,1,3,0,0,1,0,0,0,0,1,0
6765,904,2,27,0,0,0,1,2,0,0,1,0,0,1,0,1,0
6020,189,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10146,444,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7575,460,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9952,640,1,30,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9286,1671,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7365,304,2,28,0,0,0,1,4,0,0,1,0,0,1,0,1,0
4278,2295,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6830,109,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9161,700,3,33,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5910,298,1,27,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7288,381,2,30,1,0,0,1,4,0,0,1,0,0,1,0,1,0
10701,212,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,1
4835,278,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9293,1664,3,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8116,649,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8463,303,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5367,53,1,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
880,215,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
3373,644,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3931,86,2,23,1,0,0,1,3,0,0,1,1,0,0,0,0,0
9777,447,1,15,0,0,0,1,3,0,0,1,0,0,0,0,0,0
8078,322,1,23,0,0,0,1,3,0,0,1,0,0,0,0,0,0
1358,3241,2,38,0,0,0,1,4,0,0,1,1,0,1,0,0,0
5374,1199,2,25,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9422,438,1,17,0,0,0,1,3,0,0,1,0,0,1,0,0,1
10142,296,2,27,0,0,0,1,3,0,0,1,0,0,0,0,1,0
-1,-1,2,29,3,0,0,1,3,0,0,1,0,0,1,1,1,1
10865,1552,1,15,0,0,0,1,3,0,0,1,0,0,1,0,0,1
2847,74,2,29,0,0,1,1,3,0,0,1,0,0,1,0,1,0
7075,229,2,22,5,0,0,1,3,0,0,1,0,0,1,0,1,0
12052,365,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3946,71,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10204,149,3,29,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8853,95,2,40,0,0,1,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8688,332,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9838,501,2,31,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6698,241,3,25,0,0,0,1,2,0,0,1,0,0,0,0,1,0
10440,1246,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7375,294,2,24,0,0,0,1,3,0,0,1,1,0,1,0,0,0
6146,115,2,20,0,0,0,1,2,0,0,1,0,0,0,0,1,0
10085,140,2,77,0,0,4,1,4,0,0,1,0,0,1,0,1,0
10010,217,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,1
6459,1576,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
8545,3142,2,32,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3397,255,1,20,1,0,0,1,3,0,0,1,0,0,1,0,0,0
7823,212,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10303,288,3,57,0,0,2,1,5,0,0,1,1,0,1,0,0,0
6844,2286,1,38,0,0,0,1,5,0,0,1,0,0,1,0,0,0
3780,237,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
8166,233,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
3226,791,1,18,3,0,0,1,3,0,0,1,0,0,1,0,0,0
8658,107,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8644,144,2,90,20,8,4,1,3,0,0,1,0,0,0,0,1,0
5288,190,1,26,0,0,1,1,3,0,0,1,0,0,0,0,0,0
8619,146,2,37,0,0,1,1,3,0,0,1,0,0,1,0,1,0
6516,445,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5116,1483,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5514,329,1,28,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6844,2286,1,37,0,0,1,1,4,0,0,1,0,0,1,0,0,0
3648,4,2,26,0,0,0,1,3,0,0,1,1,0,1,0,0,0
9094,1132,2,30,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7022,647,1,18,0,0,0,1,3,0,0,1,0,0,0,0,0,0
6845,2285,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8899,2788,2,24,0,0,0,1,4,0,0,1,0,0,1,0,1,0
6986,3240,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5587,256,2,23,0,0,0,1,3,0,0,1,1,0,1,0,0,0
650,80,2,48,14,4,1,1,3,0,1,1,1,0,1,0,0,1
7732,303,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4427,1416,2,28,0,0,1,1,3,0,0,1,0,0,1,0,1,0
5303,175,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9724,136,2,30,0,0,1,1,3,0,0,1,0,0,1,0,1,0
1897,294,2,159,2,8,0,1,3,0,1,1,1,0,0,0,0,0
10077,514,3,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5635,208,2,30,0,0,0,1,4,0,0,1,0,0,1,0,1,1
7861,174,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9434,1156,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
1534,656,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7923,1573,2,18,0,0,0,1,3,0,0,1,0,0,0,0,0,0
5766,2999,1,19,2,0,0,1,3,0,0,1,0,0,1,0,0,0
9773,2279,3,33,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8735,2952,2,33,0,0,0,1,4,0,0,1,0,0,1,0,1,0
3065,222,3,31,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9975,617,1,17,0,0,0,1,3,0,0,1,0,0,1,0,0,0
3781,236,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,0
4715,33,1,28,0,0,0,1,3,0,0,1,0,0,1,0,0,1
11215,106,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8848,2108,2,35,0,0,1,1,3,0,0,1,0,0,1,0,1,0
7929,106,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,1
5355,292,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8554,941,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4593,156,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
2198,358,2,71,29,2,4,1,3,0,1,1,1,0,1,0,0,0
10738,220,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10329,263,2,20,2,0,0,1,3,0,0,1,0,0,1,0,1,0
8229,171,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,1
1716,110,2,48,15,4,0,1,3,0,1,1,1,0,1,0,0,0
4417,330,1,26,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9822,403,2,35,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7043,1722,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
3905,3035,3,59,0,3,0,1,3,0,0,1,0,0,2,0,1,0
5133,345,2,28,0,0,0,1,3,0,0,1,0,0,2,0,1,0
5368,110,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,1
7295,374,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,1
3883,134,1,21,0,0,0,1,4,0,0,1,0,0,1,0,0,0
8649,117,1,26,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10707,251,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10898,312,2,27,0,0,1,1,4,0,0,1,0,0,1,0,1,0
4641,107,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2300,256,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10850,3028,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,1
3866,516,1,18,0,0,0,1,3,0,0,1,0,0,0,0,0,0
10389,203,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
5500,140,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9050,274,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7256,1143,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6963,706,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5629,215,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,1
4620,2684,2,32,2,0,0,1,3,0,0,1,0,0,1,0,1,0
5491,717,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5610,233,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,0
-1,-1,2,28,3,0,0,1,3,0,0,1,0,0,1,1,1,0
2802,118,2,26,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9549,311,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10586,1100,1,17,0,0,0,1,3,0,0,1,0,0,1,0,0,0
11834,1315,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7104,565,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
3387,265,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10991,330,2,26,0,0,0,1,3,0,0,1,0,0,0,0,1,0
6209,365,2,33,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8044,2913,2,26,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8700,1160,2,30,0,0,1,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,26,3,0,0,1,3,0,0,1,0,0,0,1,1,0
-1,-1,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9946,281,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,1
6290,284,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3039,247,2,50,13,4,0,1,3,0,1,1,1,0,1,0,0,0
7992,360,2,21,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8546,219,2,25,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8366,399,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6373,201,1,26,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5914,294,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
7260,44,2,20,0,0,0,1,2,0,0,1,0,0,0,0,1,0
4737,1106,1,22,0,0,1,1,3,0,0,1,0,0,0,0,0,0
-1,-1,2,30,3,0,0,1,3,0,0,1,0,0,1,1,1,0
10201,389,2,36,0,0,1,1,5,0,0,1,0,0,1,0,1,0
5761,1177,2,31,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9777,447,2,21,0,0,0,1,3,0,0,1,0,0,0,0,1,0
11318,3290,2,27,0,0,0,1,4,0,0,1,0,0,0,0,1,0
5256,3144,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9550,310,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10287,8,2,18,0,0,0,1,2,0,0,1,0,0,0,0,1,0
6177,1493,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9521,339,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,1
7808,227,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5432,776,2,27,0,0,0,1,3,0,0,1,0,0,2,0,1,0
7663,1469,1,18,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10376,187,1,17,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9104,27,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3373,279,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4962,1246,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
3254,34,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,1
10639,682,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6121,88,1,21,1,0,0,1,3,0,0,1,0,0,1,0,0,0
8385,15,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7165,869,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9253,243,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
4455,292,2,25,0,0,0,1,3,0,1,1,0,0,1,0,1,0
10274,683,2,31,0,0,0,1,4,0,0,1,0,0,1,0,1,0
10137,1183,2,28,0,0,0,1,4,0,0,1,0,0,0,0,1,0
3595,787,2,32,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9682,178,2,30,0,0,1,1,4,0,0,1,0,0,1,0,1,0
4820,293,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9060,72,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5328,515,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5968,240,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3650,367,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
498,233,1,19,0,0,0,1,3,0,0,1,0,0,1,0,0,0
8856,1350,2,24,0,0,0,1,2,0,0,1,0,0,1,0,1,0
3876,141,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9202,1390,2,30,0,0,1,1,3,0,0,1,0,0,1,0,1,0
4300,82,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9540,685,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,1
8681,449,1,17,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7213,91,1,25,0,0,0,1,3,0,0,1,0,0,0,0,0,0
5787,420,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
4809,1765,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5520,323,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10746,2038,3,32,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6590,714,2,31,0,0,1,1,3,0,0,1,0,0,1,0,1,0
7552,118,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7669,366,2,26,0,0,0,1,3,0,0,1,0,0,0,0,1,0
8687,78,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,26,3,0,0,1,3,0,0,1,0,0,1,1,1,0
7412,257,3,31,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8594,536,1,26,0,0,0,1,3,0,0,1,0,0,1,0,0,0
7455,945,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7446,224,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8125,275,2,34,0,0,0,1,5,0,0,1,0,0,1,0,1,0
8531,1695,2,27,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9742,483,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5592,251,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5397,81,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
8888,607,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9930,297,2,35,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3793,1685,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10364,229,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6607,332,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,1
8860,270,3,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
12038,1475,2,22,0,0,0,1,4,0,0,1,0,0,0,0,1,0
5627,581,3,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2756,165,2,24,2,0,0,1,3,0,1,1,1,0,1,0,0,1
9227,269,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
1065,30,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
4387,725,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
1588,238,2,23,1,0,0,1,2,0,1,1,1,0,1,0,0,0
9047,447,2,26,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10715,243,2,33,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10204,945,3,27,0,0,0,1,3,0,0,1,0,0,0,0,1,1
9807,2975,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
8181,218,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7902,133,2,24,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10354,238,2,33,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6818,121,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
-1,-1,2,27,3,0,0,1,3,0,0,1,0,0,1,1,1,0
3129,523,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,1
5728,480,2,31,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6992,1042,1,23,0,0,0,1,3,0,0,1,0,0,1,0,0,0
17,347,1,27,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9367,128,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2740,181,3,121,1,9,3,1,4,0,0,1,0,0,1,0,1,0
4515,1694,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
4430,317,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
8708,422,1,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
5825,2940,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
2712,209,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6696,243,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10876,80,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11015,308,2,21,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10028,199,1,16,0,0,0,1,3,0,0,1,0,0,1,0,0,0
2246,310,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
5276,2028,2,31,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6395,179,1,20,2,0,0,1,3,0,0,1,0,0,1,0,0,0
2,362,2,54,13,4,0,1,3,0,1,1,1,0,1,0,0,0
3093,559,2,29,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11019,304,2,47,0,0,0,1,4,0,0,1,0,0,1,0,1,0
10015,1307,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6237,337,1,25,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9281,1310,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,1
1705,487,2,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
-1,-1,2,33,3,0,0,1,3,0,0,1,0,0,0,1,1,0
9180,1046,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
11069,1715,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,1
8947,184,2,26,0,0,0,1,2,0,0,1,1,0,1,0,0,0
6726,213,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10360,233,2,20,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5694,1244,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
6405,169,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6128,1176,2,28,2,1,0,1,3,0,1,1,0,0,1,0,0,0
1520,306,2,71,24,2,4,1,3,0,1,1,1,0,0,0,0,0
229,136,1,23,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9763,197,2,28,0,0,0,1,3,0,0,1,0,0,0,0,1,0
-1,-1,3,37,1,0,0,1,4,0,0,1,1,0,0,0,0,0
7007,662,2,32,0,0,0,1,3,0,0,1,0,0,0,0,1,0
4573,2001,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
1105,355,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10204,342,3,27,0,0,0,1,3,0,0,1,0,0,0,0,1,0
5915,658,2,22,0,0,0,1,2,0,0,1,1,0,0,0,0,0
9673,1282,2,28,0,0,0,1,3,0,0,1,0,0,1,0,1,0
-1,-1,2,26,3,0,0,1,3,0,0,1,0,0,0,1,1,0
9573,287,2,21,0,0,0,1,3,0,0,1,1,0,1,0,0,0
10779,177,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
2298,258,1,23,0,0,0,1,3,0,0,1,0,0,0,0,0,0
4133,249,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5825,1844,2,22,0,0,0,1,3,0,0,1,0,0,1,0,1,0
10387,571,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
8526,2796,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3624,28,1,15,0,0,0,1,3,0,0,1,0,0,0,0,0,0
2819,2293,1,24,0,0,0,1,3,0,0,1,0,0,1,0,0,0
5415,1889,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9622,238,1,16,3,0,0,1,3,0,0,1,0,0,1,0,0,0
7469,201,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
9245,251,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
681,49,2,55,14,4,2,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,32,3,0,0,1,3,0,0,1,0,0,0,1,1,0
5874,334,2,26,0,0,0,1,3,0,0,1,0,0,1,0,1,0
3872,3067,2,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
9777,418,2,19,0,0,0,1,3,0,0,1,0,0,0,0,1,0
-1,-1,2,20,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9762,828,2,28,3,0,0,1,3,0,0,1,0,0,1,0,1,0
2604,317,1,29,0,0,0,1,3,0,0,1,0,0,1,0,0,0
-1,-1,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7523,147,2,21,0,0,0,1,3,0,0,1,0,0,0,0,1,0
9828,1859,3,27,0,0,0,1,3,0,0,1,0,0,1,0,1,0
5938,635,3,33,0,0,0,1,3,0,0,1,0,0,0,0,1,1
3862,885,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7742,658,2,26,0,0,0,1,4,0,0,1,0,0,1,0,1,0
6432,142,2,25,0,0,0,1,3,0,0,1,0,0,1,0,1,1
8417,2174,2,23,3,0,0,1,3,0,0,1,0,0,0,0,1,0
-1,-1,3,35,3,0,0,1,3,0,0,1,0,0,0,1,1,0
6107,832,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10906,50,2,27,0,0,0,1,3,0,0,1,0,0,1,0,1,1
10476,115,3,34,0,0,0,1,4,0,0,1,0,0,1,0,1,0
4359,388,1,19,0,0,0,1,3,0,0,1,0,0,0,0,0,0
210,155,1,22,0,0,0,1,3,0,0,1,0,0,0,0,0,0
4172,210,2,34,1,0,0,1,2,0,1,1,1,0,1,0,0,0
-1,-1,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
7062,607,1,21,0,0,0,1,3,0,0,1,0,0,0,0,0,0
6004,2397,2,23,0,0,0,1,3,0,0,1,0,0,1,0,1,0
7457,578,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10303,288,3,32,0,0,0,1,3,0,0,1,1,0,1,0,0,0
7152,1247,1,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
3860,158,2,25,2,0,0,1,3,0,1,1,1,0,0,0,0,0
9553,328,1,22,0,0,0,1,3,0,0,1,0,0,1,0,0,0
10204,89,3,35,0,0,1,1,3,0,0,1,0,0,0,0,1,0
12467,317,2,29,0,0,0,1,4,0,0,1,0,0,1,0,1,0
10303,289,2,24,0,0,0,1,3,0,0,1,0,0,1,0,1,0
4150,232,2,21,2,0,0,1,3,0,1,1,1,0,0,0,0,0
1932,259,3,56,0,0,1,1,4,0,0,1,2,0,1,0,0,0
2941,345,2,30,0,0,0,1,3,0,0,1,0,0,1,0,1,0
9859,106,2,23,0,0,0,1,3,0,0,1,0,0,0,0,1,0
5530,313,1,27,0,0,0,1,3,0,0,1,0,0,1,0,0,0
6973,149,2,25,0,0,0,1,4,0,0,1,0,0,0,0,1,0
741,719,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
4363,749,1,21,0,0,0,1,3,0,0,1,0,0,1,0,0,0
-1,-1,2,34,3,0,0,1,3,0,0,1,0,0,1,1,1,0
3772,245,2,22,0,0,0,1,3,0,0,1,0,0,0,0,1,0
10668,290,1,20,0,0,0,1,3,0,0,1,0,0,1,0,0,0
3905,320,2,20,0,0,0,1,3,0,0,1,0,0,0,0,0,0
